4 heuristics, new coefficients from the paper, fitness = rowsCleared - avgNumHoles - avgHeight
2018-04-13 4:08:17,2018-04-13 4:08:18,197
2018-04-13 4:08:18,2018-04-13 4:08:18,567
2018-04-13 4:08:18,2018-04-13 4:08:20,1128
2018-04-13 4:08:20,2018-04-13 4:08:20,475
2018-04-13 4:08:20,2018-04-13 4:08:21,377
2018-04-13 4:08:21,2018-04-13 4:08:21,207
2018-04-13 4:08:21,2018-04-13 4:08:23,1208
2018-04-13 4:08:23,2018-04-13 4:08:23,312
2018-04-13 4:08:23,2018-04-13 4:08:24,183
2018-04-13 4:08:24,2018-04-13 4:08:24,457
2018-04-13 4:08:24,2018-04-13 4:08:26,1383
2018-04-13 4:08:26,2018-04-13 4:08:27,373
2018-04-13 4:08:27,2018-04-13 4:08:28,693
2018-04-13 4:08:28,2018-04-13 4:08:29,1166
2018-04-13 4:08:29,2018-04-13 4:08:30,461
2018-04-13 4:08:30,2018-04-13 4:08:30,395
2018-04-13 4:08:30,2018-04-13 4:08:32,1073
2018-04-13 4:08:32,2018-04-13 4:08:33,1070
2018-04-13 4:08:33,2018-04-13 4:08:34,304
2018-04-13 4:08:34,2018-04-13 4:08:34,95
2018-04-13 4:08:34,2018-04-13 4:08:34,140
2018-04-13 4:08:34,2018-04-13 4:08:36,594
2018-04-13 4:08:36,2018-04-13 4:08:39,918
2018-04-13 4:08:39,2018-04-13 4:08:39,225
2018-04-13 4:08:39,2018-04-13 4:08:39,171
2018-04-13 4:08:39,2018-04-13 4:08:41,1058
2018-04-13 4:08:41,2018-04-13 4:08:41,167
2018-04-13 4:08:41,2018-04-13 4:08:41,229
2018-04-13 4:08:41,2018-04-13 4:08:41,141
2018-04-13 4:08:41,2018-04-13 4:08:42,358
2018-04-13 4:08:42,2018-04-13 4:08:43,515
2018-04-13 4:08:43,2018-04-13 4:08:43,469
2018-04-13 4:08:43,2018-04-13 4:08:43,158
2018-04-13 4:08:43,2018-04-13 4:08:44,578
2018-04-13 4:08:44,2018-04-13 4:08:45,277
2018-04-13 4:08:45,2018-04-13 4:08:45,338
2018-04-13 4:08:45,2018-04-13 4:08:45,99
2018-04-13 4:08:45,2018-04-13 4:08:46,133
2018-04-13 4:08:46,2018-04-13 4:08:47,1456
2018-04-13 4:08:47,2018-04-13 4:08:48,160
2018-04-13 4:08:48,2018-04-13 4:08:48,156
2018-04-13 4:08:48,2018-04-13 4:08:48,123
2018-04-13 4:08:48,2018-04-13 4:08:48,264
2018-04-13 4:08:48,2018-04-13 4:08:53,3580
2018-04-13 4:08:53,2018-04-13 4:08:54,803
2018-04-13 4:08:54,2018-04-13 4:08:54,85
2018-04-13 4:08:54,2018-04-13 4:08:55,664
2018-04-13 4:08:55,2018-04-13 4:08:58,1708
2018-04-13 4:08:58,2018-04-13 4:08:58,514
2018-04-13 4:08:58,2018-04-13 4:08:59,428
2018-04-13 4:08:59,2018-04-13 4:09:01,1237
2018-04-13 4:09:01,2018-04-13 4:09:01,498
2018-04-13 4:09:01,2018-04-13 4:09:02,692
2018-04-13 4:09:02,2018-04-13 4:09:03,250
2018-04-13 4:09:03,2018-04-13 4:09:03,469
2018-04-13 4:09:03,2018-04-13 4:09:04,460
2018-04-13 4:09:04,2018-04-13 4:09:04,174
2018-04-13 4:09:04,2018-04-13 4:09:05,673
2018-04-13 4:09:05,2018-04-13 4:09:06,659
2018-04-13 4:09:06,2018-04-13 4:09:10,2833
2018-04-13 4:09:10,2018-04-13 4:09:10,344
2018-04-13 4:09:10,2018-04-13 4:09:10,32
2018-04-13 4:09:10,2018-04-13 4:09:12,979
2018-04-13 4:09:12,2018-04-13 4:09:13,834
2018-04-13 4:09:13,2018-04-13 4:09:13,300
2018-04-13 4:09:13,2018-04-13 4:09:14,281
2018-04-13 4:09:14,2018-04-13 4:09:15,864
2018-04-13 4:09:15,2018-04-13 4:09:15,145
2018-04-13 4:09:15,2018-04-13 4:09:16,512
2018-04-13 4:09:16,2018-04-13 4:09:17,1206
2018-04-13 4:09:17,2018-04-13 4:09:19,1626
2018-04-13 4:09:19,2018-04-13 4:09:21,1283
2018-04-13 4:09:21,2018-04-13 4:09:21,221
2018-04-13 4:09:21,2018-04-13 4:09:22,219
2018-04-13 4:09:22,2018-04-13 4:09:24,1701
2018-04-13 4:09:24,2018-04-13 4:09:25,548
2018-04-13 4:09:25,2018-04-13 4:09:26,689
2018-04-13 4:09:26,2018-04-13 4:09:26,292
2018-04-13 4:09:26,2018-04-13 4:09:26,122
2018-04-13 4:09:26,2018-04-13 4:09:27,442
2018-04-13 4:09:27,2018-04-13 4:09:27,163
2018-04-13 4:09:27,2018-04-13 4:09:28,475
2018-04-13 4:09:28,2018-04-13 4:09:28,228
2018-04-13 4:09:28,2018-04-13 4:09:28,148
2018-04-13 4:09:28,2018-04-13 4:09:30,1097
2018-04-13 4:09:30,2018-04-13 4:09:30,460
2018-04-13 4:09:30,2018-04-13 4:09:31,275
2018-04-13 4:09:31,2018-04-13 4:09:32,779
2018-04-13 4:09:32,2018-04-13 4:09:32,420
2018-04-13 4:09:32,2018-04-13 4:09:33,317
2018-04-13 4:09:33,2018-04-13 4:09:34,858
2018-04-13 4:09:34,2018-04-13 4:09:34,27
2018-04-13 4:09:34,2018-04-13 4:09:35,443
2018-04-13 4:09:35,2018-04-13 4:09:38,832
2018-04-13 4:09:38,2018-04-13 4:09:40,697
2018-04-13 4:09:40,2018-04-13 4:09:49,2686
2018-04-13 4:09:49,2018-04-13 4:09:50,414
2018-04-13 4:09:50,2018-04-13 4:09:51,71
2018-04-13 4:09:51,2018-04-13 4:09:53,694
2018-04-13 4:09:53,2018-04-13 4:09:53,136
2018-04-13 4:09:53,2018-04-13 4:09:54,112
2018-04-13 4:09:54,2018-04-13 4:10:01,2478
2018-04-13 4:10:01,2018-04-13 4:10:03,442
2018-04-13 4:10:03,2018-04-13 4:10:03,105
2018-04-13 4:10:03,2018-04-13 4:10:09,1785
2018-04-13 4:10:09,2018-04-13 4:10:10,219
2018-04-13 4:10:10,2018-04-13 4:10:11,422
2018-04-13 4:10:11,2018-04-13 4:10:17,1852
2018-04-13 4:10:17,2018-04-13 4:10:21,977
2018-04-13 4:10:21,2018-04-13 4:10:24,1003
2018-04-13 4:10:24,2018-04-13 4:10:28,1291
2018-04-13 4:10:28,2018-04-13 4:10:30,423
2018-04-13 4:10:30,2018-04-13 4:10:32,675
2018-04-13 4:10:32,2018-04-13 4:10:35,947
2018-04-13 4:10:35,2018-04-13 4:10:38,905
2018-04-13 4:10:38,2018-04-13 4:10:41,886
2018-04-13 4:10:41,2018-04-13 4:10:46,1532
2018-04-13 4:10:46,2018-04-13 4:10:47,199
2018-04-13 4:10:47,2018-04-13 4:10:48,269
2018-04-13 4:10:48,2018-04-13 4:10:48,128
2018-04-13 4:10:48,2018-04-13 4:10:50,323
2018-04-13 4:10:50,2018-04-13 4:10:52,760
2018-04-13 4:10:52,2018-04-13 4:10:53,197
2018-04-13 4:10:53,2018-04-13 4:10:55,532
2018-04-13 4:10:55,2018-04-13 4:10:59,1184
2018-04-13 4:10:59,2018-04-13 4:11:05,2115
2018-04-13 4:11:05,2018-04-13 4:11:06,86
2018-04-13 4:11:06,2018-04-13 4:11:08,782
2018-04-13 4:11:08,2018-04-13 4:11:09,280
2018-04-13 4:11:09,2018-04-13 4:11:11,520
2018-04-13 4:11:11,2018-04-13 4:11:13,490
2018-04-13 4:11:13,2018-04-13 4:11:14,340
2018-04-13 4:11:14,2018-04-13 4:11:16,674
2018-04-13 4:11:16,2018-04-13 4:11:17,187
2018-04-13 4:11:17,2018-04-13 4:11:19,702
2018-04-13 4:11:19,2018-04-13 4:11:22,963
2018-04-13 4:11:22,2018-04-13 4:11:26,1307
2018-04-13 4:11:26,2018-04-13 4:11:27,45
2018-04-13 4:11:27,2018-04-13 4:11:27,82
2018-04-13 4:11:27,2018-04-13 4:11:29,590
2018-04-13 4:11:29,2018-04-13 4:11:35,1699
2018-04-13 4:11:35,2018-04-13 4:11:37,697
2018-04-13 4:11:37,2018-04-13 4:11:37,88
2018-04-13 4:11:37,2018-04-13 4:11:38,215
2018-04-13 4:11:38,2018-04-13 4:11:39,166
2018-04-13 4:11:39,2018-04-13 4:11:43,1302
2018-04-13 4:11:43,2018-04-13 4:11:49,1754
2018-04-13 4:11:49,2018-04-13 4:11:50,274
2018-04-13 4:11:50,2018-04-13 4:11:51,78
2018-04-13 4:11:51,2018-04-13 4:11:57,1791
2018-04-13 4:11:57,2018-04-13 4:12:01,1257
2018-04-13 4:12:01,2018-04-13 4:12:02,312
2018-04-13 4:12:02,2018-04-13 4:12:03,166
2018-04-13 4:12:03,2018-04-13 4:12:06,852
2018-04-13 4:12:06,2018-04-13 4:12:07,116
2018-04-13 4:12:07,2018-04-13 4:12:07,285
2018-04-13 4:12:07,2018-04-13 4:12:08,70
2018-04-13 4:12:08,2018-04-13 4:12:12,1135
2018-04-13 4:12:12,2018-04-13 4:12:12,150
2018-04-13 4:12:12,2018-04-13 4:12:12,66
2018-04-13 4:12:12,2018-04-13 4:12:14,418
2018-04-13 4:12:14,2018-04-13 4:12:14,99
2018-04-13 4:12:14,2018-04-13 4:12:15,265
2018-04-13 4:12:15,2018-04-13 4:12:16,162
2018-04-13 4:12:16,2018-04-13 4:12:18,631
2018-04-13 4:12:18,2018-04-13 4:12:19,196
2018-04-13 4:12:19,2018-04-13 4:12:19,45
2018-04-13 4:12:19,2018-04-13 4:12:19,96
2018-04-13 4:12:19,2018-04-13 4:12:20,349
2018-04-13 4:12:20,2018-04-13 4:12:23,648
2018-04-13 4:12:23,2018-04-13 4:12:23,153
2018-04-13 4:12:23,2018-04-13 4:12:24,376
2018-04-13 4:12:24,2018-04-13 4:12:26,418
2018-04-13 4:12:26,2018-04-13 4:12:28,676
2018-04-13 4:12:28,2018-04-13 4:12:38,2812
2018-04-13 4:12:38,2018-04-13 4:12:41,809
2018-04-13 4:12:41,2018-04-13 4:12:41,185
2018-04-13 4:12:41,2018-04-13 4:12:41,394
2018-04-13 4:12:41,2018-04-13 4:12:43,1265
2018-04-13 4:12:43,2018-04-13 4:12:43,269
2018-04-13 4:12:43,2018-04-13 4:12:44,150
2018-04-13 4:12:44,2018-04-13 4:12:44,162
2018-04-13 4:12:44,2018-04-13 4:12:44,459
2018-04-13 4:12:44,2018-04-13 4:12:45,385
2018-04-13 4:12:45,2018-04-13 4:12:46,499
2018-04-13 4:12:46,2018-04-13 4:12:46,553
2018-04-13 4:12:46,2018-04-13 4:12:47,563
2018-04-13 4:12:47,2018-04-13 4:12:47,20
2018-04-13 4:12:47,2018-04-13 4:12:47,217
2018-04-13 4:12:47,2018-04-13 4:12:49,1183
2018-04-13 4:12:49,2018-04-13 4:12:49,56
2018-04-13 4:12:49,2018-04-13 4:12:49,110
2018-04-13 4:12:49,2018-04-13 4:12:49,106
2018-04-13 4:12:49,2018-04-13 4:12:50,426
2018-04-13 4:12:50,2018-04-13 4:12:50,41
2018-04-13 4:12:50,2018-04-13 4:12:53,2023
2018-04-13 4:12:53,2018-04-13 4:12:53,191
2018-04-13 4:12:53,2018-04-13 4:12:54,832
2018-04-13 4:12:54,2018-04-13 4:12:55,643
2018-04-13 4:12:55,2018-04-13 4:12:58,2357
2018-04-13 4:12:58,2018-04-13 4:12:59,507
2018-04-13 4:12:59,2018-04-13 4:12:59,222
2018-04-13 4:12:59,2018-04-13 4:12:59,122
2018-04-13 4:12:59,2018-04-13 4:13:00,453
2018-04-13 4:13:00,2018-04-13 4:13:02,423
2018-04-13 4:13:02,2018-04-13 4:13:03,492
2018-04-13 4:13:03,2018-04-13 4:13:04,321
2018-04-13 4:13:04,2018-04-13 4:13:04,182
2018-04-13 4:13:04,2018-04-13 4:13:05,651
2018-04-13 4:13:05,2018-04-13 4:13:06,574
2018-04-13 4:13:06,2018-04-13 4:13:06,33
2018-04-13 4:13:06,2018-04-13 4:13:08,1750
2018-04-13 4:13:08,2018-04-13 4:13:09,725
2018-04-13 4:13:09,2018-04-13 4:13:09,98
2018-04-13 4:13:09,2018-04-13 4:13:09,10
2018-04-13 4:13:09,2018-04-13 4:13:10,594
2018-04-13 4:13:10,2018-04-13 4:13:11,847
2018-04-13 4:13:11,2018-04-13 4:13:12,493
2018-04-13 4:13:12,2018-04-13 4:13:14,1302
2018-04-13 4:13:14,2018-04-13 4:13:14,409
2018-04-13 4:13:14,2018-04-13 4:13:15,274
2018-04-13 4:13:15,2018-04-13 4:13:16,1144
2018-04-13 4:13:16,2018-04-13 4:13:17,914
2018-04-13 4:13:17,2018-04-13 4:13:18,465
2018-04-13 4:13:18,2018-04-13 4:13:19,559
2018-04-13 4:13:19,2018-04-13 4:13:20,682
2018-04-13 4:13:20,2018-04-13 4:13:21,1052
2018-04-13 4:13:21,2018-04-13 4:13:22,799
2018-04-13 4:13:22,2018-04-13 4:13:23,505
2018-04-13 4:13:23,2018-04-13 4:13:25,1569
2018-04-13 4:13:25,2018-04-13 4:13:25,308
2018-04-13 4:13:25,2018-04-13 4:13:26,348
2018-04-13 4:13:26,2018-04-13 4:13:26,420
2018-04-13 4:13:26,2018-04-13 4:13:28,988
2018-04-13 4:13:28,2018-04-13 4:13:28,309
2018-04-13 4:13:28,2018-04-13 4:13:29,623
2018-04-13 4:13:29,2018-04-13 4:13:31,1754
2018-04-13 4:13:31,2018-04-13 4:13:31,366
2018-04-13 4:13:32,2018-04-13 4:13:32,131
2018-04-13 4:13:32,2018-04-13 4:13:33,824
2018-04-13 4:13:33,2018-04-13 4:13:34,774
2018-04-13 4:13:34,2018-04-13 4:13:34,318
2018-04-13 4:13:34,2018-04-13 4:13:35,778
2018-04-13 4:13:35,2018-04-13 4:13:36,526
2018-04-13 4:13:36,2018-04-13 4:13:37,571
2018-04-13 4:13:37,2018-04-13 4:13:38,809
2018-04-13 4:13:38,2018-04-13 4:13:39,707
2018-04-13 4:13:39,2018-04-13 4:13:39,165
2018-04-13 4:13:39,2018-04-13 4:13:40,385
2018-04-13 4:13:40,2018-04-13 4:13:40,378
2018-04-13 4:13:40,2018-04-13 4:13:40,225
2018-04-13 4:13:40,2018-04-13 4:13:41,603
2018-04-13 4:13:41,2018-04-13 4:13:42,896
2018-04-13 4:13:42,2018-04-13 4:13:43,379
2018-04-13 4:13:43,2018-04-13 4:13:43,234
2018-04-13 4:13:43,2018-04-13 4:13:44,686
2018-04-13 4:13:44,2018-04-13 4:13:45,402
2018-04-13 4:13:45,2018-04-13 4:13:45,256
2018-04-13 4:13:45,2018-04-13 4:13:45,174
2018-04-13 4:13:45,2018-04-13 4:13:46,916
2018-04-13 4:13:46,2018-04-13 4:13:46,96
2018-04-13 4:13:46,2018-04-13 4:13:47,256
2018-04-13 4:13:47,2018-04-13 4:13:48,1302
2018-04-13 4:13:48,2018-04-13 4:13:49,168
2018-04-13 4:13:49,2018-04-13 4:13:49,359
2018-04-13 4:13:49,2018-04-13 4:13:49,151
2018-04-13 4:13:49,2018-04-13 4:13:50,282
2018-04-13 4:13:50,2018-04-13 4:13:51,1097
2018-04-13 4:13:51,2018-04-13 4:13:52,541
2018-04-13 4:13:52,2018-04-13 4:13:53,917
2018-04-13 4:13:53,2018-04-13 4:13:54,531
2018-04-13 4:13:54,2018-04-13 4:13:54,365
2018-04-13 4:13:54,2018-04-13 4:13:55,698
2018-04-13 4:13:55,2018-04-13 4:13:56,272
2018-04-13 4:13:56,2018-04-13 4:13:56,239
2018-04-13 4:13:56,2018-04-13 4:13:58,1274
2018-04-13 4:13:58,2018-04-13 4:13:58,628
2018-04-13 4:13:58,2018-04-13 4:14:00,846
2018-04-13 4:14:00,2018-04-13 4:14:01,1105
2018-04-13 4:14:01,2018-04-13 4:14:01,257
2018-04-13 4:14:01,2018-04-13 4:14:04,1639
2018-04-13 4:14:04,2018-04-13 4:14:04,367
2018-04-13 4:14:04,2018-04-13 4:14:04,189
2018-04-13 4:14:04,2018-04-13 4:14:07,1606
2018-04-13 4:14:07,2018-04-13 4:14:07,374
2018-04-13 4:14:07,2018-04-13 4:14:08,481
2018-04-13 4:14:08,2018-04-13 4:14:08,254
2018-04-13 4:14:08,2018-04-13 4:14:08,419
2018-04-13 4:14:09,2018-04-13 4:14:09,120
2018-04-13 4:14:09,2018-04-13 4:14:09,190
2018-04-13 4:14:09,2018-04-13 4:14:09,196
2018-04-13 4:14:09,2018-04-13 4:14:09,90
2018-04-13 4:14:09,2018-04-13 4:14:11,1494
2018-04-13 4:14:11,2018-04-13 4:14:12,370
2018-04-13 4:14:12,2018-04-13 4:14:13,538
2018-04-13 4:14:13,2018-04-13 4:14:13,224
2018-04-13 4:14:13,2018-04-13 4:14:13,212
2018-04-13 4:14:13,2018-04-13 4:14:16,1981
2018-04-13 4:14:16,2018-04-13 4:14:17,699
